draw,beta,h,a_B,mu_S,mu_I,delta,eta,mu_F,R_B,sigma_A,sigma_F,phi,T,K0,B_index,R_P,has_coexistence,has_parasitoid_free,score
260,0.03159112027218418,0.007059545544593435,0.00998269798282112,0.01802295237121199,0.013611664357680034,0.09920518386207411,0.8232873832990895,0.062475366047456224,14.552153055076651,0.8957917660012753,0.3446621451093606,0.09663577181528035,51.21769872645748,1.634981739949311,1.190382546190502,0.5008021757762368,False,True,10.699197824223763
261,0.012505134669922853,0.00416821820864649,0.00807695239893341,0.010395928447225719,0.04171007890956647,0.07152661280701776,0.6618414726547621,0.07032993299277356,7.986647600899531,0.6210630470468825,0.43726170687174176,0.029068133801371313,63.41698520693989,2.057112519042101,1.7685542446312754,0.005055211221325148,False,False,12.194944788778674
262,0.0246696352427413,0.008988578854701992,0.0038317839257830145,0.01991508622858335,0.014532091615008763,0.20817942286689645,0.49383924314772465,0.02039937953494195,9.39760131279471,0.5146729660011728,0.40691514037383136,0.010589328854564612,51.87572244855294,1.5542724229518616,1.2000282973887189,0.14122750667115536,False,False,12.058772493328846
263,0.03003293829414163,0.006917428157159438,0.004451929463673946,0.01782736437791704,0.008438908840734543,0.17341309868277946,0.9597528424705855,0.05101117932177796,6.961097770035442,0.8081428449524561,0.5531149397630797,0.036886234113049844,50.37513774880129,1.5101286892832781,0.6954628452048881,0.04234585941072435,False,False,12.157654140589276
264,0.00703317308298504,0.003008421475742433,0.0014882095773624238,0.026208790546798953,0.04864003687063333,0.2197871081824569,0.988480938929954,0.021171848894336775,6.119366340718239,0.7269311451951594,0.39112370259698376,0.09501829121089175,53.32420427984153,1.6103435077166903,1.2688259086878817,0.1264759143367045,False,False,12.073524085663296
265,0.027152211538965645,0.006736735383621989,0.006571566921356337,0.027385913543908274,0.015451087263429326,0.0740066447136094,0.7526053105433507,0.07015094539846235,8.48430163326249,0.5085002293473232,0.537482353963285,0.09161547333386327,54.093650429193545,1.5970722586837898,1.7504600087328774,0.012087541064052675,False,False,12.187912458935948
266,0.029021814049205327,0.005485976614690243,0.00849274734295551,0.01657612232530295,0.016270907719686093,0.06477221637760883,0.9318328702805178,0.0664180300016438,13.736883713032203,0.6798484353483452,0.610364066255217,0.0460204296846895,63.23639445542061,1.953823561365969,1.2492282205081904,0.009152425581941641,False,False,12.190847574418058
267,0.01317410080360373,0.0006173292501641104,0.009841589000939876,0.01963434964350994,0.01606115726357496,0.17555726528754773,0.71674360459829,0.038085596775551026,15.920085957672542,0.5825959415018427,0.4209538483907897,0.07538357116264356,63.759337291556804,2.118750686374304,0.6530574864650001,0.037122037637747324,False,False,12.162877962362252
268,0.02315075060112434,0.009570327533950367,0.0067134802178689034,0.02145261545183705,0.01642468925607131,0.09921654085518711,0.6639321705985042,0.0610886357305985,10.253873836822581,0.5064060229623651,0.4050339215707688,0.0541531880055721,56.52081076877591,1.8108165262971354,1.3167227626111602,0.012822374034120902,False,False,12.187177625965878
269,0.010273045478901077,0.005634441786056325,0.006415731776701533,0.021915698107168743,0.011091696148714865,0.2090240131162508,0.9936760493006691,0.024923681976702642,7.842273166450901,0.5330499599069538,0.5496152349799985,0.09682448080641211,50.98316078683172,1.6107972991072135,0.9696594472481834,0.1542431687757274,False,False,12.045756831224272
270,0.02422755796940291,0.003617970763823252,0.005622526267020363,0.003557495425074578,0.029840976706701966,0.10027402801808268,0.4061100938577417,0.0564715294051248,15.461232610070308,0.8989873287290231,0.35819541292650864,0.03997083722983814,54.48818794756496,1.8233792683509604,1.7128287442911767,0.5093017933295624,False,True,10.690698206670438
271,0.027113784793999528,0.004642746402454822,0.007792776460124892,0.01386835922329276,0.032538306548457005,0.11478458738828644,0.4634043141112325,0.061202897055074604,6.178641687563793,0.7432555978671906,0.6092917297083239,0.03093439937234458,56.33206472653809,2.468238754340204,1.8953960287702212,0.019387172653202545,False,False,12.180612827346797
272,0.0372889760895993,0.007126478144614268,0.007520454701874175,0.01839216645365106,0.010846301457229379,0.10341353845917034,0.5547177330919146,0.037334037321754755,15.02062166336258,0.7109032913588974,0.44168340645164794,0.07223394781963247,59.854948009645184,2.303600470960846,1.4107085284532237,0.04727428492415774,False,False,12.152725715075842
273,0.03249206640113874,0.00881408930082812,0.0032050933747748457,0.02294963095016376,0.04959816963440486,0.19163305198820096,0.45149270891004234,0.06493903473166307,9.922598596640885,0.590115111499509,0.38958383747938174,0.08092648100020786,61.935322275109215,1.7431607776534341,1.998733898341265,0.006980071437262752,False,False,12.193019928562737
274,0.03987842912095225,0.0005417060467055634,0.009626913462519145,0.016961832473134146,0.009936109432741686,0.2100742184274803,0.631441427351596,0.07325203280822294,9.075764911426974,0.8181072179077069,0.6620201521070572,0.09266149883814953,49.79450765696531,2.466266648410252,1.4305732187928946,0.05972896032299642,False,True,11.140271039677003
275,0.03770016678889729,0.0020730712914265657,0.009843120959271548,0.024839852789925745,0.01165558039750006,0.11396949879955498,0.4649031141823443,0.03832645674986697,14.878815364829935,0.8025503303165029,0.5313551742725359,0.016573015131621953,49.22981786664727,2.1130666589361735,0.9926737997373606,0.33034145665752096,False,True,10.86965854334248
276,0.03856165421290962,0.007637293086936123,0.009515549282648918,0.0057949856515112814,0.025411134612387868,0.1632787899373399,0.9806209391428082,0.04942057662008906,13.118873874611477,0.7720889130431059,0.5223604005571533,0.07203974225763772,50.62950077148025,2.278574668055249,1.3961518154361172,196.01808389558565,True,False,195.81808389558566
277,0.01241166597736687,0.008638959950269302,0.002905584013056939,0.010610669299078746,0.021346101385380987,0.12058361060385388,0.800283095274742,0.061172959426983864,13.775619815546015,0.6289990457588425,0.5917229356089391,0.09196514530409662,64.24961052941771,1.6886520905677083,0.5567659762289082,0.029748490590652616,False,True,11.170251509409347
278,0.033486000340307916,0.006994070236729745,0.002022088678292917,0.020329342785513373,0.02085490967997383,0.08883929805764633,0.7620304050733402,0.06866470106963306,10.67949037748043,0.8094520017572047,0.4546775200422729,0.09471075447811092,61.790690348069774,1.6870773581829,1.9395235461764235,0.006532235273193006,False,False,12.193467764726806
279,0.028056834338531816,0.009083083579615745,0.004834383285257762,0.02258607448964287,0.030013542821637443,0.2301150484722409,0.8097883430068773,0.031276511188098356,9.673915210378224,0.8847820133036481,0.6833261983200787,0.044617311732796,60.49775073988435,1.90715506372653,1.8380743157250174,0.10300873274864555,False,False,12.096991267251354
280,0.015803044631247914,0.004761358353531448,0.0027560469768305317,0.010036321095509436,0.031017749559325895,0.08773195834850643,0.5311421770307134,0.04920937199155788,12.554231618542218,0.8155099692824426,0.5651325088875332,0.09677093518996326,61.26059413549288,2.1651876459908825,1.202157153699945,0.13198789523956403,False,True,11.068012104760436
281,0.014758445254722957,0.008351916586260163,0.00973879326639115,0.023060722460903328,0.010476157164917154,0.19175760614580178,0.7638123512890542,0.07728273477796543,7.065542415649521,0.6776373882436486,0.40868239358662645,0.01838432907842804,54.05132628390867,2.033136583344919,0.8034837394895642,0.006269546871807706,False,False,12.193730453128193
282,0.013542983238999714,0.0060285411106675724,0.005592913990623791,0.011411957859299021,0.030614319929620742,0.21739634809324854,0.42002579218263003,0.06794260482497094,15.778907014880613,0.8926557935997721,0.6055090051470069,0.038559310719970236,57.0478912365876,2.0455754521207945,1.3438802877553895,0.11355399399984024,False,True,11.086446006000159
283,0.021399537348295194,0.003799347303797687,0.006507403489073045,0.020177719489504642,0.013859104932028726,0.06986065741976394,0.6963049926507092,0.04310922847647544,9.703486128334987,0.7129114303799007,0.6007576296759444,0.018248865523564108,46.64127706109412,1.7100179068952932,1.421646151398778,0.09092936300077674,False,True,11.109070636999224
284,0.006669112154677305,0.0052759666926850005,0.008701618885329616,0.02810341413113369,0.024753828012004313,0.1851514729625427,0.673213501708253,0.05397300680673334,9.479926308154873,0.6207762255714627,0.5434985598459853,0.03801230441433738,56.19005073190163,2.3461276332626446,0.995255903311745,0.02618747080197269,False,False,12.173812529198027
285,0.027300601255516407,0.002247769528841198,0.005848005325738626,0.006855521839054544,0.039807063823522795,0.06886839444957343,0.9090989258147534,0.06007042094290441,11.061405694634592,0.8752217663169186,0.6401640582352498,0.07536573587408234,62.659787851788124,2.3462232529682048,1.4851767476619835,0.674558433621491,False,True,10.52544156637851
286,0.03747106531277028,0.003853028219866456,0.00769856487543814,0.02106158965194785,0.04167429170117224,0.17870351809574136,0.6760485677428054,0.07443253759689057,11.219221263494202,0.695499697443543,0.4431347234832118,0.0316312240317971,60.20339595611739,1.9809559934775658,1.5216142762585403,0.005016750653398571,False,False,12.1949832493466
287,0.01333941737159764,0.0026744917822432678,0.001903990794314826,0.02967758955272156,0.02577493136548259,0.19245990781787947,0.9586703064225381,0.07592515377087403,8.507050127741843,0.5414619714695895,0.45012629944774374,0.057014438339695675,62.359678384475814,2.2379676678621037,0.9848604141768056,0.00395452386088512,False,False,12.196045476139115
288,0.03944248238063983,0.009231727088660368,0.008243689391552395,0.010447201338855305,0.04344791770771876,0.09127521568188923,0.5060124746635627,0.029144703694415755,6.630650728028806,0.6648733946529666,0.3076745858583818,0.01000871811460838,53.45913329150386,2.0323286136457166,1.709757235566516,0.06477968723301196,False,False,12.135220312766988
289,0.01689962004511035,0.0034451321483718565,0.002528874829772463,0.011324864782165597,0.043019068275488015,0.13949682962064597,0.8805747633755363,0.06343688889360297,7.014972534830836,0.6991996827601618,0.48544529582331697,0.023674296652993816,50.18087440719989,1.7282307545270117,1.7804194755385363,0.02081978309032581,False,True,11.179180216909675
290,0.009553546117348067,0.007636951756322986,0.0029462358591371006,0.020762560054827267,0.017360709748902445,0.11113008084611183,0.999108502234049,0.03213486446249413,10.878419820186965,0.7975690866164329,0.621724492349047,0.021896591331034776,56.5521361055516,2.0370264118118127,1.569060993691134,0.10100821273577829,False,False,12.098991787264222
291,0.037165063980621964,0.008315072067585723,0.005547608897102359,0.024770655231250265,0.04870335283501014,0.17386524477238818,0.8718993425484846,0.05487866761194307,14.18749515148451,0.5283875125240298,0.4319699638305734,0.08732974491636168,56.78798619772731,2.2300841217891634,1.3035886678251,0.019142424756235944,False,False,12.180857575243763
292,0.020584255903260226,0.0040254880861296475,0.0005296389563196579,0.011565938382522501,0.01914004423876667,0.1190502888998485,0.7491771675425336,0.07970613033617188,6.62433532921122,0.8571090250977899,0.5540289602888223,0.06791183477890075,49.17871650023584,2.223811843790423,1.829750956325748,0.02901027952712502,False,True,11.170989720472875
293,0.01646821507238245,0.004648790420283263,0.0023894938937079535,0.013177670074596956,0.04757781643701786,0.11258410075855757,0.5942252605333314,0.04503833688383015,6.904444003343502,0.6433229047348332,0.509623575265434,0.04977785771400757,57.45958451078119,2.016989464483765,1.931538231716162,0.038312960921806145,False,False,12.161687039078194
294,0.0380571952353603,0.0032939969839327343,0.00962728043803036,0.004415957034015559,0.023752754627206548,0.15167177760837997,0.7838246055156077,0.0224234501023393,8.951225839891285,0.5846635606572917,0.3234123756005254,0.07587497077340302,60.323095179294484,2.134517739996623,1.6564104234323644,0.35444669855257943,False,True,10.84555330144742
295,0.006005818323785081,0.0029123085905997303,0.007770700898401949,0.027767099980266344,0.03297208216043927,0.17870803561778192,0.9279745595832243,0.07300045588879699,6.839975030197573,0.5662012874547947,0.3625277938493708,0.09604666682658365,45.78252359170882,1.7792946436890722,0.7870209546692088,0.012819354094684193,False,False,12.187180645905316
296,0.03131357867707249,0.0095309067041972,0.0048126011081438,0.01934623950505744,0.04384160850027342,0.08296702285842122,0.9172879926227259,0.023879381303533242,12.90781411116845,0.7684443960000821,0.4583015843819116,0.09451390358372468,45.84685450303911,1.994050714080866,0.9171103168633347,1.6025882290170106,True,False,1.4025882290170106
297,0.015239682590080635,0.009029552418799845,0.00926812027824323,0.026127400857309867,0.013599764917111162,0.16660537406977383,0.5463849051012576,0.05272082444999239,10.511921219365014,0.6135308344034828,0.45930442404746746,0.03920703382812163,61.749101058905815,2.406788185806509,1.107490578356487,0.01771213033854292,False,False,12.182287869661456
298,0.03399351839834768,0.005627610560384538,0.0077588880672331256,0.02101449934916291,0.04867453798590031,0.16609695169537886,0.918885239363731,0.022702838807289023,11.94379538609299,0.6861344153694928,0.665311204081812,0.053838324783035844,64.51095595262406,1.903834074847227,1.3420190526267106,0.15380307853215666,False,False,12.046196921467843
299,0.02637440687466272,0.004947265817644314,0.004735110689193609,0.02782001967103752,0.0081831214899385,0.10920901507705688,0.829178806128217,0.07537985247453585,7.789047022154008,0.87665501553655,0.34514372496985524,0.06336775820776837,52.586030331718874,2.3650409305927984,1.3918270486778614,0.006553726092587595,False,False,12.193446273907412
