scenario_key,scenario_value,equilibrium_class,trajectory_class,tail_sd,A_star,F_star,K_state,rho_star,bifurcation_type,multistable,R_P,regime_shift,winner_strategy,R1_resistance,R2_resilience,R3_recovery,latitude,T_return,D_star,K_star,peak_larvae,canopy_collapse,max_consecutive_K_below,damage_threshold_exceeded,mean_D_longrun,functional_tipping
sigma_A,0.9,coexistence,coexistence,1.0143007922829086e-15,1.8236964876244457,0.11120452507019304,1.9584704509336572,0.7261095910393122,stable,False,1.7117581160120212,0,C,0.797818508298466,0.45893997606164905,0.9999999937777285,0.95,3.124469585115926,0.42226567069927284,1.9584704509336572,13.869234114504597,False,0,False,0.42226567069927323,False
sigma_F,0.3,parasitoid_free,parasitoid_free,5.588000014763635e-16,1.938703309089693,4.285064619687665e-30,1.9517766814242412,0.5584525838133441,stable,False,0.5584525838133443,1,C,0.7970967015907279,0.8738979488080398,0.9999999999999987,1.0,1.7164860633104035,0.45748266994947434,1.9517766814242412,14.284395909986957,False,0,False,0.4574826699494743,False
sigma_F,0.32857142857142857,parasitoid_free,parasitoid_free,5.733167046599011e-16,1.938703309089693,7.220784488629906e-26,1.9517766814242412,0.6116385441765197,stable,False,0.6116385441765199,1,C,0.7970967015907279,0.8738979488080398,0.9999999999999987,1.0,2.0341170862717695,0.45748266994947434,1.9517766814242412,14.284395909986957,False,0,False,0.4574826699494743,False
sigma_F,0.35714285714285715,parasitoid_free,parasitoid_free,5.733167046599011e-16,1.938703309089693,5.487443543545654e-22,1.9517766814242412,0.6648245045396954,stable,False,0.6648245045396955,1,C,0.7970967015907279,0.8738979488080398,0.9999999999999987,1.0,2.44958643276718,0.45748266994947434,1.9517766814242412,14.284395909986957,False,0,False,0.4574826699494743,False
sigma_F,0.3857142857142857,parasitoid_free,parasitoid_free,6.148136713008272e-16,1.938703309089693,2.1292188243074323e-18,1.9517766814242412,0.7180104649028712,stable,False,0.7180104649028711,1,C,0.7970967015907285,0.8738979488080398,0.9999999999999987,1.0,3.0186753219568967,0.45748266994947423,1.9517766814242412,14.284395909986957,False,0,False,0.4574826699494744,False
sigma_F,0.41428571428571426,parasitoid_free,parasitoid_free,6.887034775761254e-14,1.938703309089626,4.638963565940664e-15,1.951776681424243,0.77119642526598,stable,False,0.7711964252660468,1,C,0.7970967015907253,0.8738979488082752,0.9999999999999968,1.0,3.8489343906060336,0.45748266994946546,1.951776681424243,14.284395909986715,False,0,False,0.4574826699494423,False
sigma_F,0.44285714285714284,parasitoid_free,parasitoid_free,5.817121085815972e-11,1.9387033090153734,6.079288397072526e-12,1.9517766814265436,0.824382385548229,stable,False,0.8243823856292224,1,C,0.7970967015879613,0.8738979490968324,0.9999999999976403,1.0,5.178106230342955,0.45748266993946946,1.9517766814265436,14.28439590972064,False,0,False,0.457482669924704,False
sigma_F,0.4714285714285714,parasitoid_free,parasitoid_free,2.855316056518784e-08,1.9387032568904858,4.963853098505458e-09,1.9517766829785448,0.8775682837190819,stable,False,0.8775683459923981,1,C,0.7970966996928825,0.8738981187064636,0.9999999984099879,1.0,7.656937912686952,0.45748266276090954,1.9517766829785448,14.28439572270707,False,0,False,0.4574826572167184,False
sigma_F,0.5,coexistence,coexistence,6.856508236400155e-06,1.9386809832742111,2.420213518180304e-06,1.951777322262959,0.9307252810570966,fold,False,0.9307543063555738,0,C,0.7970959092376175,0.8739548657722678,0.9999993587176056,1.0,13.929298427340829,0.4574795265469459,1.951777322262959,14.284315721786973,False,0,False,0.45747847802328623,False
sigma_F,0.5285714285714286,coexistence,coexistence,0.000306052895270981,1.9349666664308594,0.00045321655046928153,1.951880616832428,0.9786724157877134,fold,False,0.9839402667187495,0,C,0.7969670386480978,0.8806225509803598,0.9999224278701956,1.0,46.38583923988394,0.45694523898027595,1.951880616832428,14.270948865497664,False,0,False,0.45690635925168843,False
sigma_F,0.5571428571428572,coexistence,coexistence,8.110893238383934e-05,1.8883937413083118,0.006496489734134669,1.9531746951098958,0.9611247320335051,fold,False,1.037126227081925,0,C,0.7953469580459712,0.9513768903407949,0.9998091813296055,1.0,25.219991186937914,0.4501203253419489,1.9531746951098958,14.100959170323453,False,0,False,0.450109110155393,False
sigma_F,0.5857142857142856,coexistence,coexistence,2.438828340382604e-07,1.8224470736030178,0.015581484145567766,1.9550544897610362,0.9010601242476265,fold,False,1.0903121874451005,0,C,0.7929900001004471,0.8676963281260504,0.9999570181285118,1.0,9.59846795928677,0.44022253583522186,1.9550544897610362,13.852645684802834,False,0,False,0.44022249118239154,False
