idx,g_low_density,A_star,F_star,K_star,R_P,mu_S,mu_I,T,R_B,sigma_A,sigma_F,beta,delta,eta,mu_F,c_B,kappa,phi,K0
554,0.7165667021745781,3.251585112273858e-09,3.9714966236937545e-18,1.0772701154295807e-12,,0.021316188814379012,0.017667058350632252,53.936627823411925,13.088212969343392,0.5648170866351911,0.6854067134921844,0.007692541295459238,0.15805697871053653,0.9274819597974484,0.067895009383446,0.02158552076406959,700000000000.0,0.0672505739471459,2.2797747251937484
555,0.3247968225048071,8.331869083555432e-10,6.953569664513992e-12,1.1142648894068706e-12,,0.02479366466917305,0.02808109483540622,63.22007118158717,9.016626455843628,0.6780196100903109,0.5128234159560685,0.019882169873265913,0.2436171423214339,0.4288526783865814,0.050394689792130964,0.021311763194132794,700000000000.0,0.06759351973250999,2.2684040204199736
556,1.013645613151764,0.06994435876155282,-3.1171133493953596e-22,1.4571047051194588,0.03323131345550292,0.023245397561366864,0.007482642468832674,50.664621046996785,15.860799634245454,0.6447280255550922,0.5197171610823748,0.028372970242420158,0.13788226095530842,0.5280667472514644,0.06125634965472719,0.021801715217667873,0.03138580339220749,0.07310653246962655,1.5295453168306068
557,0.5618649264539591,9.097288478088217e-10,1.8870458438592496e-119,1.1673138444236598e-12,,0.02878892948680458,0.0358792603799277,54.56021126484606,12.008071145586378,0.7186922566096209,0.36979387120249446,0.013336572842685687,0.23362035732672837,0.8897738739468702,0.045122863583648226,0.020861451473770484,700000000000.0,0.03782292908708574,2.075213016324586
558,1.0362302957840714,0.12303355545288527,-1.077990253588263e-23,1.8109342432533082,0.04940643324132038,0.014496676045973,0.04192949267091543,57.768983206305045,12.016044770364154,0.7045313154364503,0.5009971342445095,0.03461943456804284,0.2085053047662666,0.9578914524671306,0.056799054483188144,0.021442130650739976,0.02030182712166916,0.025870909953785624,1.843357485925666
559,0.9142700699847464,0.0003008168643830927,-4.007044868160325e-06,2.2487387980614944e-05,0.03852221626472078,0.01280749974588865,0.041984440100177434,57.34347265823378,9.544492717802896,0.7036253747540256,0.3330386594504538,0.020814655839008135,0.22777297689172954,0.8996867194673965,0.0376172761970864,0.021647328490489896,27282.668492384088,0.06417597062028207,2.4030501030415445
560,2.3405634857309963,2.9614019831910694,-5.263423948837899e-21,1.9907610600076613,0.2204983698897753,0.003007111484126949,0.038118408772731684,54.76976874555348,14.94708618641462,0.5919223531094422,0.6672332627960115,0.015887776191759913,0.0667444051793565,0.5613006130605172,0.06598339000301223,0.020867814016389322,0.0012427846463938519,0.06438686744097864,2.0810427505888955
561,0.7858573194818304,3.3877238792001663e-09,8.735245250134028e-16,1.4692966071761665e-12,,0.019160005918169576,0.007169307830795361,49.38619330123817,6.616159091314469,0.8449503180837492,0.5752145377979558,0.006045003769282054,0.19427355234069021,0.5982972933714654,0.058205110989500125,0.020103431435808245,700000000000.0,0.021099912781010505,2.1419293138269095
562,0.28529832431525975,6.9389993735834094e-12,1.3798945596897658e-17,5.306147405610137e-06,,0.02742190537091328,0.03108521478927018,64.69800205113317,11.01868957395615,0.584732257210805,0.665995463473205,0.029299484584880516,0.18960203600053455,0.8290144640624062,0.04634230999050369,0.020325167129433566,700000000000.0,0.011781933411270146,1.7273045178475475
563,1.4851646053622882,1.0657954859691043,3.0818433275672593e-21,1.9768693853104347,0.05726175161772311,0.011065753311980935,0.01743527392859278,45.304551714825344,8.211516692164563,0.7765420336003328,0.34656704559866125,0.021569832015382158,0.1419348982597895,0.5085828372948789,0.06956998704098495,0.02057622496976293,0.0049805275886118305,0.03198800163722206,2.0207101224163933
564,1.6583888525521422,1.5212676803579737,1.0829445954215146e-20,2.151136986533769,0.224570984563339,0.011025295971573007,0.009876605789058827,49.79268746058219,9.3616611357386,0.861016736648049,0.6212807951681247,0.03903757123880723,0.19456231850729339,0.41298144578791907,0.07924889652690058,0.020296467421050828,0.0032059754434293057,0.06823005855586278,2.252814087870312
565,0.7898484253844679,3.5238778561819117e-10,-3.058498463173742e-11,1.0748857496088882e-12,,0.028963148087239193,0.04178216602154127,45.610915941196,11.399229002371206,0.6736256476550699,0.45526492965820814,0.03186409674289212,0.05822337236389014,0.40933893490566753,0.07573780753949223,0.020193591323062417,700000000000.0,0.09204237223911231,1.5098189613554116
566,0.32590831465268566,7.919286106550674e-12,2.2996674694148882e-05,2.0186871803251693e-08,,0.028189983568984733,0.005325951114710583,62.12072926885337,9.892463031577243,0.6934116758459499,0.39154044561393014,0.026295020500050007,0.05437629645408865,0.7691498995398879,0.0531549188351846,0.0203987624762478,700000000000.0,0.017006854533170107,1.7003955707304248
567,0.2798703651390132,3.898415128790847e-12,0.0,6.384420281686113e-10,,0.02633638525663568,0.015618467773171042,59.62851624888758,9.39528875267747,0.5165891658692564,0.30987381892748955,0.025857434885787005,0.11868090714295794,0.9654133146734908,0.062436355501072335,0.021088856328296452,700000000000.0,0.0430904562677699,1.8454310924359714
568,0.6638300569521999,2.8993554481109122e-11,-2.5879256401760154e-17,1.963446939086486e-08,,0.020974635432226798,0.014784208134175147,59.5246082341171,11.308746770195254,0.7075009161068866,0.6580997462301937,0.03105910501642283,0.13417083539978936,0.49018874037898713,0.031233873265261166,0.020458996622871834,700000000000.0,0.07680868403323327,2.096239172467426
569,0.8074269838526317,1.2858444769784493e-11,9.303701760278914e-18,5.269119552260177e-11,,0.022646461660758514,0.015725625879912594,47.77020967177763,11.893697504031856,0.5474868669955631,0.4362484353015842,0.008843744725942614,0.11024244548596804,0.9954757885767167,0.047703920292411967,0.02054173052873171,700000000000.0,0.03701227602012398,1.9686065481962558
570,0.656727868526142,nan,9.208808993133033e-10,nan,,0.017205808336859262,0.010194722637226473,62.9640027792455,14.545162784741274,0.5278798870296728,0.3290635197834427,0.02830225337496826,0.23474044383536435,0.7374404257949131,0.02106791558089261,0.021467589169403088,700000000000.0,0.09324434099671196,1.8815067240399959
571,2.765329302840384,4.992574579032554,0.2897815539121972,2.383284856060401,10.680880129945121,0.010427746404636298,0.03915020650057117,48.25619221730212,15.688180704887131,0.8684826342798715,0.4505459432240429,0.03192239008499312,0.09823793968508598,0.5797439370467478,0.02114861924270816,0.02226124569290909,0.001066866832148199,0.02826274744532764,2.429972493134076
572,0.19934988115287566,6.745346556233931e-12,-2.4762408834892407e-15,3.1288451651654095e-10,,0.028882698613174725,0.027821347867817054,60.73715194999092,7.102343527931652,0.588078962648724,0.4779601395260513,0.03781009105930292,0.22978235492763172,0.8407326726802049,0.079085804246419,0.02078442159127123,700000000000.0,0.08372086435649453,1.85417766264964
573,1.5044415285970147,1.2114866700525246,-7.257481351993703e-21,2.0855090016603914,0.10879467110178685,0.00548719830494044,0.006775829756097789,55.907093881755145,7.749166805092283,0.8745785679820857,0.5569638806856094,0.013680968458099966,0.07199368751770072,0.6086926461283176,0.050934128559799244,0.021057264390498872,0.0038680856767284327,0.04642948086288065,2.1522691876417355
574,1.6061371880025639,1.2315680471915176,7.747591317537949e-21,1.8973750454047167,0.36316735018160834,0.006521438481561223,0.010496950509289752,63.68774209362542,15.093407891821212,0.5922107615753287,0.3994772779426415,0.010425077725160922,0.2329151045273804,0.6366104438739355,0.03195987610922718,0.020030921359156403,0.0020013905870058355,0.027068184942683093,1.9333202517902819
575,1.0527453783155958,0.1706768381295894,2.686058020097695e-19,2.247358092476715,0.24958777284202893,0.01313636590070285,0.04629140246223575,60.944991440422974,12.44769775247902,0.6647274486869088,0.5937587340183463,0.03139877051077794,0.22738178238324036,0.43856519474350464,0.023287312791219164,0.0203617701247197,0.012863283216585029,0.09335827560639244,2.3902586475129644
576,1.0649765877631518,0.16931205503187216,1.2128796790556773e-22,1.737447766273142,0.021649849056795182,0.021458934426629793,0.01863750330307319,50.40268415387884,10.99251897787297,0.841986580753386,0.6432706934554169,0.019162204227945706,0.06581539041931024,0.5229781966535444,0.07545704095871573,0.020929947869775915,0.0188861165073872,0.06906208748902559,1.8194564657358279
577,0.5003766698206605,1.2631658259617573e-10,1.144184813117024e-19,1.6657736287984172e-08,,0.023515077012137158,0.043525281858096225,51.475629041013576,10.12821922914135,0.5016372695501964,0.3095014965569096,0.006613701899122227,0.2417694624591143,0.49705652050350224,0.07154032109796676,0.02102264608055716,700000000000.0,0.08863289521516773,1.850598125425067
578,0.6872777753811773,2.561607592710402e-10,-5.870284119913194e-11,1.1438469854271848e-12,,0.026968465401699247,0.03612089362863451,46.70153779390925,7.978294642755184,0.8129625350306657,0.43149548670107357,0.018167850767008765,0.18430064280615438,0.6203888000935975,0.04450551313726595,0.020615737784993343,700000000000.0,0.06643035144440045,2.140156155202515
579,0.5048356611864185,1.5977097977959431e-09,-1.3601219366674065e-17,1.0567211083088554e-12,,0.029284170807876448,0.029604882193044364,55.17662670693909,13.765028101451122,0.6190591320708783,0.48266454458077224,0.021544254697169956,0.07890871394290701,0.8200377232564371,0.07897165281934562,0.021541946912619833,700000000000.0,0.09898744637577019,2.106171435159119
580,0.8277554900765561,4.159267385345564e-12,7.179324842954138e-12,2.9182275520731568e-08,,0.021808581010096764,0.037739428555163025,58.609601561299556,13.169576564236934,0.8020342833534202,0.663191323732261,0.0062261852924593965,0.24799584218049037,0.7350697357647483,0.05343253515270158,0.021135860991918963,700000000000.0,0.06950997217532791,1.5691475432220634
581,0.7370660078282794,3.1133612660283855e-05,-1.5459720166296714e-12,2.600161428013662e-12,0.031607075963355796,0.024357139852478588,0.04059771300609022,52.54490498737255,9.460014070235575,0.8613333457067776,0.5726184844263127,0.024859045730837283,0.15587196535744033,0.9314564699818234,0.05513072420934567,0.02078114247659489,700000000000.0,0.014977802182991183,1.5188750051053257
582,3.1391127291256424,4.787910204558595,4.5926824559952205e-21,1.9387209534060958,0.28551821872718247,0.003354090379382128,0.04360637640092441,48.17192126723344,14.275933348488717,0.7466974307018314,0.44318294216207615,0.009399332452196287,0.0961989354758649,0.966397996848886,0.06413327354499963,0.021571457983322842,0.0011983495097378915,0.043275841645878686,1.9973060498470336
583,0.6260700644620835,5.709828566813474e-12,6.273424686744486e-09,5.331933310669246e-09,,0.029121013494188153,0.029170718791895776,46.20070763686356,7.713746011087234,0.8116732336074921,0.6522637542336139,0.006420769564586246,0.09791799040863046,0.5905964113006691,0.046244722277878146,0.020014453503318236,700000000000.0,0.025038623397221006,1.5104188304043158
584,0.37457622012041314,0.00047136798100374665,-9.134769213245843e-15,2.3917662594241744e-12,0.017227707160633383,0.019393772612980906,0.044988960874316225,60.20382915789881,8.062180108295308,0.5511030773308363,0.42878218786994854,0.011262023694310928,0.2270340935811967,0.7893539496537973,0.05339245363293296,0.021362834546564957,700000000000.0,0.02092437104874316,2.319528196409243
585,0.8289125929625847,3.693656477466936e-12,5.294563398816621e-11,2.219924115140316e-08,,0.018776845877849252,0.030157341395408217,55.275275246536005,11.343376501001703,0.6579463614632723,0.573838878938307,0.008505572499544239,0.12993974732096403,0.41635282128089246,0.0242408137458611,0.02044335745502794,624358193229.4724,0.08407464350121568,1.614293545921521
586,1.3421335100709042,0.6799468309775925,0.03254447206474772,1.7382226156111298,1.416875327969952,0.012902665857061426,0.037271812134470485,45.232922794078554,9.95270923957074,0.6303783975284692,0.6158917157166683,0.03762299714262437,0.08813749415258962,0.9966860917140886,0.026214029951535933,0.020614304886836084,0.005893334269222389,0.070761424223374,1.822718568420383
587,0.30283321107388417,1.7881921717875632e-08,4.621057159290659e-16,4.863924966300474e-12,,0.028236381233414248,0.04638434490508093,52.666922029520045,7.668931617731686,0.5131021068480422,0.4452125960753361,0.02101535789441568,0.13731097302370965,0.457937179912278,0.024088972625530686,0.020039471369175516,700000000000.0,0.03641916695753668,2.250878515007731
588,0.6286981431337316,6.219512662865395e-09,3.8111385848064235e-16,7.984922023247896e-06,,0.018822484754697204,0.030787710039659334,62.08608628381165,13.611156160717362,0.5746681045694124,0.3263439977011289,0.010387195393078714,0.09443217663824646,0.7260806615443482,0.07133865992382614,0.021439314054495826,700000000000.0,0.09135537350225946,2.1153494741381857
589,1.510473362786442,1.319283611912849,-7.795778748356033e-20,2.187872035906014,0.5896889819794733,0.016654217320054985,0.0433296688478065,52.00960729275429,14.910690608749492,0.7653550960899502,0.5507177331909772,0.023769741449603806,0.08776699619491138,0.5307829995784734,0.03337520395384208,0.021856684608880225,0.0024038514722923682,0.05703455112337709,2.273856562036022
590,1.5239590316611829,1.307680517312047,0.05834177381118207,2.282493489187185,12.00145363951373,0.010198054391259433,0.0058527176995465,52.647420255100634,13.42612185998869,0.5819328855856596,0.37997276536967756,0.0382971632779784,0.23495444248378322,0.7172799102800245,0.035779799893364474,0.020452957818335806,0.002365668994331608,0.01583627051350345,2.307705019609085
591,1.0533516480884444,0.19550051794789325,1.0989727693028726e-21,2.350625141948434,0.012433575402851463,0.013368128616095744,0.04474565834825502,57.95920367462164,11.051067247168255,0.7504718747474072,0.4322406423261361,0.03600788231171918,0.21656732300491338,0.4029971730072532,0.07279914573638978,0.021921875371817633,0.013926267743910536,0.018431182897650118,2.380651863551902
592,1.3547256010514812,0.6172174173332983,-3.2156622079191942e-21,1.469967926447656,0.12428149990061561,0.010227351762819739,0.030059537059260087,51.3443256819106,11.2530969843749,0.6141987327864543,0.673591990862515,0.010553067617792105,0.1512626649330831,0.5696901036685278,0.04508740115346827,0.020933212658770115,0.005258715495267497,0.08527516974142124,1.5556733070555369
593,0.542575446531699,4.2727323178249774e-11,-1.6357110401572694e-19,4.36395043379004e-09,,0.022617826967374164,0.017348604160227186,59.4649781272348,10.131694060797024,0.7307045198925595,0.6280191434717259,0.03578575533713083,0.05738129656379375,0.7877336669349695,0.03786922327632963,0.021009925599476467,700000000000.0,0.07489445854141405,2.456672642245321
594,0.8403975238454936,3.389332576681736e-11,-5.6126233106589965e-15,2.3859724846051884e-10,,0.005170125574037291,0.021437470144472,62.32981070298841,6.405190417404556,0.6886636472925358,0.6640428703326665,0.033221362254378814,0.18363042929281442,0.9507944174072924,0.03506765430352451,0.021125519071308926,319389244615.9876,0.012372986128566578,2.3716602308220116
595,0.6955278907046789,1.3311796109860552e-11,1.0571804610436822e-15,1.8705065508822415e-11,,0.025435174794166373,0.013391272864636383,54.81245992185184,14.117843532831152,0.6199426182389506,0.6443976618383771,0.013925570526148623,0.17955655870208187,0.8747085971515616,0.06777876754949122,0.020347738202421542,700000000000.0,0.023905921748238475,2.118227878712167
596,0.7167153171541975,2.997896264567146e-09,-2.529892441371917e-11,1.0778418149583049e-12,,0.02833021870785642,0.010421363284836296,49.63943449249022,11.629367434367662,0.7057404788882002,0.4053177753985062,0.0094977789914917,0.14671924084745808,0.8479192695684139,0.039368068055647756,0.020357017617577182,700000000000.0,0.08435830174245422,2.283537519186755
597,1.0585386724306263,0.19302588179925909,7.574849308014326e-22,2.315941958302764,0.02525947377210733,0.016961986812334698,0.020581400911978045,45.64355293851625,12.078016392505173,0.5022984201645256,0.5450605900786794,0.014297937123078738,0.055196108156194974,0.6733657827014803,0.07733131229718991,0.02086092492607664,0.014373081297215652,0.057497969372695155,2.4073838311682483
598,0.8057757850073439,3.3055871210054905e-12,1.5194455069145185e-10,8.370687395741989e-10,,0.017751730034857572,0.038205138453265064,64.80445013652508,13.012931745953656,0.7369508170011957,0.40310540318075294,0.03654470742574568,0.050866443406173315,0.6871266452010941,0.03487777201424694,0.02014316839119337,700000000000.0,0.04517629213545305,2.3467118348695895
599,0.6642675698825168,6.570497412465517e-11,2.412720578881533e-10,4.2288223447894296e-08,,0.020762980762883947,0.035277720734769126,59.28051405656541,11.421333491010422,0.669053363247993,0.6614428777961734,0.03832784071660243,0.09301674614408234,0.8502708669002376,0.02936593327473565,0.0200079400315655,700000000000.0,0.07968961888900102,1.9167124004481448
600,0.8562747184664116,1.1197113320298007e-10,-5.301870937781816e-14,1.2427059990343741e-06,,0.010365713891227007,0.03964733692600868,59.45272624087379,9.591966512403328,0.6014923745094192,0.34690997113568356,0.021148117165385796,0.14110574467877307,0.8545960288117476,0.05516040935104986,0.021417606206664993,7360274927.690203,0.06866640667804659,2.4546369192012674
601,0.9677086809023833,-5.961527221588192e-17,-6.759982622497905e-27,2.167962670784643,,0.014170465597852261,0.010740623703082326,64.91333245033313,14.097660754065885,0.7225988735772768,0.4092729935591425,0.02600526269257044,0.17833889368828754,0.48253413395703393,0.023809089279298902,0.02178326582603737,0.764576772867427,0.01646434434532236,2.167962670784642
602,1.120849536825033,0.3016013711864201,5.3368336028728876e-21,1.9475396859632732,0.2087621336436233,0.015652271114799665,0.03139211988444458,48.46652129914793,9.11610465964609,0.7362874165725467,0.5354427254001883,0.02130982760448066,0.16564653275988322,0.8349200677497244,0.03497873590056809,0.020785770131181627,0.012661026844647582,0.024032875976981297,1.9800022409994835
603,1.081301718490964,0.2521212626501204,2.3984814468642107e-22,2.3489634168358577,0.041399743627400426,0.009326293799427152,0.01818269901136495,45.71631576539348,6.192018744226095,0.7065008644843578,0.3245749772440794,0.026490421286768706,0.05023202700190165,0.7776641195819813,0.05671529785507673,0.02083349614570646,0.018871600693339603,0.08425603525995658,2.483617044863994
604,1.302140577654311,0.7154894066967584,1e-12,2.1354445764339576,0.12980262332161333,0.013770486382084633,0.049003781424470004,48.15734159248593,8.99544464064743,0.7587036854422424,0.3454792473089593,0.0236920378209662,0.07213333732693833,0.6094708989014233,0.03831644688040585,0.02015890768069388,0.006039803664563806,0.02002462896925123,2.165219935923299
605,0.9436514085520437,nan,5.000000026429593e-13,nan,,0.009222769968286424,0.018120470592283236,62.2908757504846,10.42769995439001,0.6395427815752841,0.5560455058902132,0.03545876191495703,0.11893364284954322,0.4479085811236657,0.020195245596311338,0.02186406500241299,63.07598322096885,0.07953932780722686,2.237840156374883
606,2.1331671267410193,2.7193559956478595,0.2606205339021058,2.0125624157113915,8.320566622262485,0.010836929807591919,0.009777561729555576,47.08474703529884,15.562867496184083,0.6620974434525435,0.564174329296738,0.024234744148773472,0.15797113157182302,0.8025040780875259,0.04404648818395282,0.022175338715319216,0.001530544562844006,0.035004943074671224,2.0612795636741095
607,0.6378069242873705,1.3086060013378642e-11,2.020546606014348e-17,1.9967052292714983e-11,,0.013418346718758033,0.0318733465686579,54.24737867532115,6.53337172898176,0.615954039211292,0.6249104738061066,0.033833347194333535,0.07290743696639009,0.945536172726024,0.04222608425014423,0.02003737870157677,700000000000.0,0.04240022520109938,1.8108226046422158
608,0.27884845119113305,9.232025984543477e-12,-1.7697489637673416e-06,4.9032030765959515e-11,,0.029558553338386345,0.04239768813336714,51.72464896718124,6.914864063315151,0.5578834396185987,0.6681641729315883,0.021495120345769832,0.16037178447828737,0.6242785803416322,0.06981542097820127,0.020714622562112907,700000000000.0,0.035126527107810966,1.7786447314067175
609,0.44345480958505296,2.4888905116100185e-12,3.5303137946588576e-15,1.4260193377233814e-09,,0.027340064899657776,0.04467044802305964,51.026833860769635,9.40221467550025,0.5391904844758516,0.4331726470370637,0.030052631460665283,0.21802080471402657,0.8912705190238139,0.0752153760232169,0.020014321192450463,700000000000.0,0.0314184846616045,2.464182854131085
610,1.817715947104837,1.4060837507586612,-1.4220492868267065e-21,1.476964751182591,0.1489002701728105,0.007112175101324336,0.01186074777346373,58.42122399366755,15.652209167867214,0.6270595799229834,0.6867559891572109,0.014938245912497487,0.062478933204799726,0.517763469954602,0.05801929510765459,0.021268990368665343,0.0020377534091483972,0.09819335369410233,1.5773024667711415
611,0.6435243616628401,1.7653576933618353e-09,5.2592998354875445e-45,1.0692278908883732e-12,,0.026148022485686345,0.015037648219022256,55.01513277662271,14.373727176488831,0.6057535461288948,0.31999281472577995,0.015635769918519775,0.24109680878744671,0.8300820364690964,0.05123714178913086,0.020835077024806074,700000000000.0,0.07295325840020447,2.3533584851446396
612,0.5797210362065327,9.7850045774572e-12,-3.109414291186642e-15,7.297723219732187e-11,,0.028161496185375702,0.02448544881738406,49.72250908936964,8.3359157746063,0.7987847788449434,0.50244255077227,0.017913551557900434,0.183882882104908,0.8863907590694546,0.028916586239736926,0.020434302856259766,700000000000.0,0.05958075901871643,1.9488418007666044
613,1.6799454295267668,1.5553048622016024,-7.078717887708512e-20,2.0616571192916817,0.5715726836212958,0.005257180841571536,0.04883626155970444,54.16417586146089,11.594593304193758,0.6046430753980948,0.4685139546565981,0.02266549388900293,0.10031096296299444,0.861962784588373,0.05403466651117224,0.02072285396905945,0.0022365222803046028,0.08148821755392897,2.1783284089268427
614,0.6328936317171605,1.849757402805352e-09,8.898171949277416e-22,1.1536235403072482e-12,,0.008425006933555492,0.03177355786822243,61.209102518402574,6.880593702897716,0.5672891569934251,0.5340439466369268,0.029394877188754942,0.17598646665536555,0.9437271873893299,0.06692221616945714,0.020805588050079944,700000000000.0,0.04743094611354471,1.5391051813070609
615,1.065214422153765,0.15225541162337855,5.389779096049536e-22,1.5180295803695978,0.08093569054803657,0.014401006694913909,0.021258633914508322,48.621032233555894,10.659127994461187,0.5627432235574432,0.45343811728432987,0.021422488391591787,0.19756157010634712,0.8939546246940989,0.04787163096440494,0.02053584046522909,0.019140211192171897,0.08752008365579894,1.608461252641822
616,0.31753514866030763,8.154805719584601e-10,1.4285853051827323e-20,1.1302142725961493e-12,,0.026906582873048028,0.04626709988492833,60.75908247881028,7.991530604056075,0.7277555006072367,0.48172019622191653,0.032078283599016,0.07074977713648693,0.42253652103757144,0.02245749495762635,0.02052677449253269,700000000000.0,0.06898195662881264,1.865218445668538
617,1.6267959283392368,1.5708458775188576,0.057477730372505524,2.1249563719878606,3.4542065614428457,0.003960394758722417,0.006925067228951965,58.8997438839241,13.719712351772522,0.539957814227372,0.5927429959082842,0.029309456817633046,0.17217869357856203,0.6813800137456018,0.0605947590978394,0.02144306633964539,0.0017543834170812122,0.062357240851064526,2.2169607151613993
618,0.7215516941253303,3.8859201658468595e-08,9.121696034583394e-17,3.869325945336575e-12,,0.020165610403810104,0.02017772372637821,57.84750296925159,15.039922810678375,0.5090950258717575,0.3847463169537745,0.037477158221580334,0.0693780876650072,0.7995461854070938,0.05833136137574689,0.020266533581701177,700000000000.0,0.016869453489849,2.112851528488344
619,0.6836830514837392,6.295419192335161e-12,-1.9368761109244006e-15,3.722769767049631e-10,,0.016573749961871925,0.04914934163206188,51.29676179377229,6.021396985264254,0.7959329820122467,0.4132176027596283,0.013604667880829278,0.07483459461326072,0.6142463372407647,0.04528772037473543,0.021020188396098278,700000000000.0,0.03812027396118295,2.4621018942847908
620,1.362448251045002,0.9681190911714525,4.8674590721521393e-20,2.1856445762067156,0.5167595346113378,0.007566418935054598,0.043423200372681464,58.64311530441739,10.05236412834497,0.7713176159457736,0.5703687695328317,0.030768325713228056,0.15056987481286016,0.9384745581476278,0.06177752017215615,0.021765952479369913,0.003474021130283754,0.06991227362010355,2.290206694929621
621,0.5704223372025216,4.905280739443663e-12,6.780940835462871e-15,1.980364360499679e-08,,0.028663221916763626,0.016407566261862086,47.2144533958904,9.132650920018513,0.6756699345652368,0.4725319648009785,0.03428931553575548,0.23559428968290635,0.49778032846690795,0.07840500753463972,0.02127885358282205,700000000000.0,0.0324274455653344,1.9995426683888102
622,1.2888960104884875,0.5469764848320804,0.014287086452855981,1.66856017771357,1.1627649654742156,0.023385988353692072,0.01090699999040368,47.3737819278605,14.456263928074812,0.7212153166977038,0.620623545511281,0.02641361191261527,0.23976713284935597,0.8100928230086653,0.02904697149953224,0.020152572862132713,0.005626897048194479,0.07189617932438411,1.7512048535411622
623,3.736888133559658,6.889811735362679,7.904555888442506e-15,2.437213701308326,0.9975118848488249,0.005657623045838129,0.03711746513798296,48.5648111854976,14.873407566489355,0.8943799820918439,0.6809048625636803,0.0077172923948684285,0.18317536355884328,0.43574905121110585,0.02417358404443937,0.020074236885398163,0.0009409357734296937,0.012167782782706318,2.4580568492828414
624,2.0245878666513084,2.2977991082380083,7.55981404834631e-21,1.940438986739101,0.23068934490534243,0.003976696945923143,0.025791292198002323,58.705399596852814,10.52826550285442,0.8648330312434631,0.3035072425512813,0.02818918435408635,0.20264913624231506,0.4409546046100352,0.06108462358552179,0.021247518503151618,0.001978425868462835,0.013767755950911363,1.9589323054666088
625,0.9738867727549412,0.006189541358786256,1.05962862241212e-23,1.5392997558298271,0.06517024596969412,0.026488015377503785,0.017520668867489257,46.65050339273456,15.900450349770916,0.5720237930257476,0.31811071580795625,0.00989626704439844,0.23434241423639413,0.7519431249363961,0.034264669326838415,0.02075488622285596,0.20206905827545762,0.04265947019824191,1.563990110732272
626,0.8853247851384957,0.008328009088232747,-1.5235133244026845e-09,2.5590498142000692e-08,0.06995663073291408,0.024707288456046566,0.02082271046818371,54.03676588592707,14.362140122327746,0.7633531038434842,0.4882646833005081,0.013431967314242049,0.15911601291869495,0.760137939157194,0.035956671195098405,0.021506353644601066,9123765.197132884,0.04572768739061261,2.3815450110161644
627,0.877576297092196,0.0005417061269923516,-6.461323727698312e-05,9.452450641464824e-09,0.06243596400075368,0.028423947858886963,0.04033378279304831,46.76749704148972,14.712787995336328,0.6071824056808365,0.33144237910694563,0.029508447639765616,0.11969840555628233,0.8134530660523802,0.03569386163004891,0.02061157311962146,15055930.70293646,0.08231197100515934,1.7666954381581752
628,0.6373615152037194,6.279941722653157e-12,3.644935294325103e-17,2.4195212837611854e-11,,0.02995297467065151,0.022809898515358744,46.40363074151448,9.096624091770774,0.757448357802357,0.389339342960066,0.01282583207372525,0.22202759971983382,0.5047046271651873,0.06429662299692974,0.020742384961905495,700000000000.0,0.045410984702698165,1.6959410289585524
629,1.1951000960755014,0.5514434839180258,-4.4328077902446486e-21,2.2022498890879025,0.045007061533571445,0.011749748613503079,0.04264931156786126,56.868722667795076,12.366121179226727,0.670257027276419,0.30067676456424486,0.035119416757439174,0.09560849636847257,0.5441782008340119,0.06550856600413316,0.02197243811127005,0.0048534194204585025,0.039901820448334756,2.2626748179753147
630,1.0178589528985944,0.08022134163973475,-1.2980342217489576e-23,1.6850832817953112,0.013054644503942728,0.004098522328665218,0.04919503179697452,61.3282355582398,7.034281220078154,0.6676559350361482,0.39383676486902675,0.014682872201544784,0.10469895764844064,0.7669741475411638,0.0581063411671605,0.020387461082672694,0.03956025751051767,0.04877934383507444,1.741649410651537
631,0.9883543835361532,0.029717345052679568,-2.907033418499603e-24,1.5101549017525484,0.03826931979531075,0.018883401151873206,0.04324623685042951,60.144594276310656,13.863001686012332,0.79314807397813,0.5682664260470593,0.02343975889306804,0.145380779568822,0.4007914385697375,0.04609244135583934,0.020666825245744716,0.07168128884179364,0.041932293451397575,1.552834876294916
632,2.6217458965197706,3.3108833203756003,0.030313046651606775,1.8868617065184718,1.1948588993587335,0.010875661963902522,0.040905753372578735,46.99068328310504,15.021474822316941,0.7877582169034962,0.3187222024185648,0.024508258127608158,0.1138199981234221,0.6794157107971814,0.05278101818144022,0.02069451606251289,0.0015226945663383664,0.08842180195106841,2.0041407321628864
633,2.068518675497028,2.727711841545915,0.01911785162049676,2.425532758981726,1.3349834666416696,0.00374185705167751,0.005654379783568304,53.68866118697635,8.514158488384526,0.895024241280443,0.3441430754641632,0.03057084710478877,0.1778374592412723,0.7483045247306699,0.07199093099363756,0.020179582302252235,0.0020832786998056137,0.0326591383502233,2.4808818639853776
634,1.3585416435113669,0.8210952938058981,-1.1501044919929138e-20,2.036325200143241,0.18538586740399296,0.005524924851452707,0.03226969590108148,52.62813558151559,6.328251927474277,0.8630537174643156,0.4718899140063455,0.017224562924724515,0.10700887603209369,0.5114309464874341,0.029943884424889478,0.020482906555886703,0.006348133616581723,0.05314319845464215,2.1109410409812996
635,1.4085428614128108,0.7900254519694758,3.981265524657471e-21,1.6311321680109054,0.11480476610179229,0.015099143538800184,0.039988821684740994,55.305440563124996,15.85167173395949,0.6814087637496353,0.4558513776057396,0.03674662702996658,0.10949687736921576,0.5791217291444777,0.07702352181578574,0.02123656673708027,0.0033864165591724494,0.01623135830972207,1.6494851546469453
