plane,x,y,code,A_pf,K_pf,maxeig_pf,A_co,F_co,K_co,maxeig_co
beta_B,0.038157894736842106,0.5,2,4.360377534853922,1.62940357609601,23.481687874812472,0.8277228146414356,0.2284681016120138,1.6810519748235495,0.8679688204631052
beta_B,0.04,0.5,2,4.360377534809807,1.6294035760962824,28.812837912450817,0.7776122157075936,0.22202800846032925,1.682469142896032,0.8778403396959319
beta_B,0.005,0.5789473684210527,1,3.9128844663893956,1.6343638469266715,0.26937117219854373,3.9128844663893956,-3.232610524747295e-21,1.6343638469266715,0.26937117219854373
beta_B,0.006842105263157895,0.5789473684210527,1,3.9128844664100906,1.6343638469267876,0.2847707558273228,3.9128844664100906,-5.403117507905451e-21,1.6343638469267876,0.2847707558273228
beta_B,0.00868421052631579,0.5789473684210527,1,3.9128844664592735,1.6343638469270572,0.3880409660908526,3.9128844664592735,2.815940020820658e-20,1.6343638469270572,0.3880409660908526
beta_B,0.010526315789473686,0.5789473684210527,1,3.9128844663982743,1.634363846926753,0.5220540153912913,3.9128844663982765,-4.35700777407087e-20,1.634363846926753,0.5220540153912914
beta_B,0.01236842105263158,0.5789473684210527,1,3.9128844663851363,1.6343638469267041,0.6944691431992239,3.9128844663851363,1.8269482391938573e-20,1.6343638469267041,0.6944691431992239
beta_B,0.014210526315789476,0.5789473684210527,1,3.9128844663853193,1.634363846926634,0.9145712374794941,3.9128844663853175,4.176899612824412e-16,1.6343638469266342,0.9145712374794926
beta_B,0.01605263157894737,0.5789473684210527,2,3.9128844663741416,1.6343638469267006,1.1935694488844586,3.341004734967831,0.07608916596256798,1.640035542300949,0.7963170910690414
beta_B,0.017894736842105265,0.5789473684210527,2,3.9128844663696327,1.634363846926714,1.544943971132929,2.7222503223562664,0.14765711241180038,1.6471306666215697,0.6139470386618745
beta_B,0.01973684210526316,0.5789473684210527,2,3.9128844663646425,1.6343638469267339,1.9848478559842673,2.2850026089373885,0.18848686458422242,1.6529595864880307,0.6572181585289344
beta_B,0.021578947368421055,0.5789473684210527,2,3.9128844663595377,1.634363846926764,2.5325716793925754,1.9625125206893315,0.21135609492866136,1.6578352870400062,0.6932812558354502
beta_B,0.02342105263157895,0.5789473684210527,2,3.912884466377789,1.6343638469265958,3.2110797056364877,1.7162882280458083,0.2233996385833254,1.661974316698852,0.72374698407378
beta_B,0.025263157894736845,0.5789473684210527,2,3.912884466346066,1.6343638469268489,4.047627652858617,1.5228997043425934,0.2287655836105045,1.6655318368499503,0.7497887016843994
beta_B,0.02710526315789474,0.5789473684210527,2,3.9128844663374216,1.6343638469269084,5.07447288609289,1.3674127562556535,0.22994917960907707,1.6686221569735742,0.7722806687392095
beta_B,0.028947368421052635,0.5789473684210527,2,3.9128844663268216,1.6343638469269806,6.329689683767424,1.239926429805464,0.2284947849355507,1.6713314358651254,0.7918861724025498
beta_B,0.03078947368421053,0.5789473684210527,2,3.912884466375945,1.6343638469265866,7.858103686919097,1.1336512678802535,0.22538093192452674,1.6737258774491508,0.8091163619270679
beta_B,0.03263157894736842,0.5789473684210527,2,3.912884466375483,1.6343638469265842,9.712360614651185,1.0437937811023716,0.22123948373458882,1.675857202910084,0.8243706884161609
beta_B,0.034473684210526316,0.5789473684210527,2,3.912884466280251,1.6343638469273072,11.95414803468784,0.9668828657298789,0.21648448578566304,1.6777664085017077,0.8379652982551828
beta_B,0.03631578947368421,0.5789473684210527,2,3.912884466257712,1.6343638469274633,14.655587916843908,0.9003487005090427,0.21139012636269025,1.679486408238876,0.8501533245652733
beta_B,0.038157894736842106,0.5789473684210527,2,3.912884466230762,1.6343638469276518,17.900824544006092,0.842251274160204,0.20613911342095376,1.6810439308473932,0.8611396109262373
beta_B,0.04,0.5789473684210527,2,3.9128844661981774,1.634363846927876,21.787828969267952,0.7911005332709363,0.20085337149044472,1.682460906148463,0.871091550418447
beta_B,0.005,0.6578947368421053,1,3.4955339099680467,1.6393005085476529,0.2984964920411243,3.4955339099680467,-6.393242199815055e-21,1.6393005085476529,0.2984964920411243
beta_B,0.006842105263157895,0.6578947368421053,1,3.495533909988607,1.6393005085477248,0.29849649203946954,3.495533909988609,-5.83637900117585e-21,1.6393005085477248,0.2984964920394693
